Column,id,legalName,category,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
2369,5346,마더맘치킨&피자,음식점업,전라북도 군산시 부곡로 129,나운 3동,미룡동,634654111
2370,5345,봉자,음식점업,전라북도 군산시 부곡로 129,나운 3동,미룡동,634639898
2371,5344,구공탄,음식점업,전라북도 군산시 부곡로 129,나운 3동,미룡동,
2372,5342,바다실비,음식점업,전라북도 군산시 부곡로 126,나운 3동,미룡동,
2373,5341,아나고랑 돼지랑,음식점업,전라북도 군산시 부곡로 126,나운 3동,미룡동,
2374,5340,객주포차,음식점업,전라북도 군산시 부곡로 126,나운 3동,미룡동,
2375,5339,주당,음식점업,전라북도 군산시 부곡로 126,나운 3동,미룡동,634689869
2376,5338,황제세꼬시,음식점업,전라북도 군산시 부곡로 126,나운 3동,미룡동,
2377,5337,페리카나미룡산북점,음식점업,전라북도 군산시 부곡로 125,나운 3동,미룡동,
2378,5336,대명참숯불구이,음식점업,전라북도 군산시 부곡로 125,나운 3동,미룡동,634615040
2379,5334,놀부집,음식점업,전라북도 군산시 부곡로 125,나운 3동,미룡동,
2380,5333,맛찬도시락,음식점업,전라북도 군산시 부곡로 124,나운 3동,미룡동,
2381,5332,달자네식당,음식점업,전라북도 군산시 부곡로 124,나운 3동,미룡동,
2382,5331,꽃돼지연탄구이,음식점업,전라북도 군산시 부곡로 124,나운 3동,미룡동,
2383,5330,대명명태찜,음식점업,전라북도 군산시 부곡로 124,나운 3동,미룡동,
2384,5326,다사랑치킨피자 군산대점,음식점업,전라북도 군산시 미제길8,나운 3동,미룡동,634639900
2385,5324,불칸,음식점업,전라북도 군산시 미제길 8,나운 3동,미룡동,
2386,5320,영하우스,음식점업,전라북도 군산시 미제길 46,나운 3동,미룡동,
2387,5319,청하순대 미룡점,음식점업,전라북도 군산시 미제길 41,나운 3동,미룡동,
2388,5318,칭타오,음식점업,전라북도 군산시 미제길 41,나운 3동,미룡동,
2389,5316,와따국밥,음식점업,전라북도 군산시 미제길 35-1,나운 3동,미룡동,
2390,5315,솥뚜껑,음식점업,전라북도 군산시 미제길 34,나운 3동,미룡동,
2391,5314,자담치킨&호프 군산대점,음식점업,전라북도 군산시 미제길 32,나운 3동,미룡동,634669293
2392,5313,군산순대국밥,음식점업,전라북도 군산시 미제길 31,나운 3동,미룡동,634660740
2393,5312,대학로맛고기식당,음식점업,전라북도 군산시 미제길 25,나운 3동,미룡동,634718708
2394,5311,별미백반생선탕,음식점업,전라북도 군산시 미제길 22,나운 3동,미룡동,634630013
2395,5310,싸다구(4다9)포차,음식점업,전라북도 군산시 미제길 21,나운 3동,미룡동,634713342
2396,5309,현대옥군산대점,음식점업,전라북도 군산시 미제길 18,나운 3동,미룡동,
2397,5308,꼬치닭,음식점업,전라북도 군산시 미제길 16,나운 3동,미룡동,
2398,5306,양평해장국 미룡점,음식점업,전라북도 군산시 미제길 14,나운 3동,미룡동,
2399,5305,크라운호프 군산대점,음식점업,전라북도 군산시 미제길 13,나운 3동,미룡동,
2400,5303,교동국수 군산대점,음식점업,전라북도 군산시 미제길 13,나운 3동,미룡동,634645879
2401,5298,춘천닭갈비 비비리,음식점업,전라북도 군산시 미제길 13,나운 3동,미룡동,
2402,5296,케틀온,음식점업,전라북도 군산시 미제4길 9,나운 3동,미룡동,
2403,5295,치킨마루,음식점업,전라북도 군산시 미제4길 1,나운 3동,미룡동,634659930
2404,5294,신시도세꼬시,음식점업,전라북도 군산시 미제4길 1,나운 3동,미룡동,634714033
2405,5293,컴포즈커피 군산미룡점,음식점업,전라북도 군산시 미제4길 1,나운 3동,미룡동,634715512
2406,5289,정담떡방,음식점업,전라북도 군산시 미제4길 1,나운 3동,미룡동,
2407,5288,우리목살집,음식점업,전라북도 군산시 미제3길 3,나운 3동,미룡동,634687933
2408,5287,뚜레쥬르 군산대점,음식점업,전라북도 군산시 미제3길 2,나운 3동,미룡동,634689949
2409,5286,노다지감자탕,음식점업,전라북도 군산시 미제3길 2,나운 3동,미룡동,
2410,5285,라이스 스토리,음식점업,전라북도 군산시 미제3길 2,나운 3동,미룡동,634654259
2411,5283,옛날막창,음식점업,전라북도 군산시 미제2길 8-7 ,나운 3동,미룡동,
2412,5282,역전할머니맥주 군산대점,음식점업,전라북도 군산시 미제2길 8-4,나운 3동,미룡동,
2413,5281,오꾸닭,음식점업,전라북도 군산시 미제2길 8-4,나운 3동,미룡동,
2414,5280,역전할머니맥주 군산대점,음식점업,전라북도 군산시 미제2길 8-4,나운 3동,미룡동,634621800
2415,5279,미사리라이브호프,음식점업,전라북도 군산시 미제2길 8-10,나운 3동,미룡동,
2416,5278,하버브릿지,음식점업,전라북도 군산시 미제2길 8-1,나운 3동,미룡동,634679333
2417,5276,홈인샤브미룡점,음식점업,전라북도 군산시 미제2길 34,나운 3동,미룡동,639102692
2418,5275,후성식당,음식점업,전라북도 군산시 미제2길 33,나운 3동,미룡동,
2419,5273,뒤푸리,음식점업,전라북도 군산시 미제2길 31,나운 3동,미룡동,634682051
2420,5271,치킨플러스 군산대점,음식점업,전라북도 군산시 미제2길 29,나운 3동,미룡동,
2421,5269,화불닭 미룡점,음식점업,전라북도 군산시 미제2길 26,나운 3동,미룡동,634679253
2422,5267,치쿠린,음식점업,전라북도 군산시 미제2길 26,나운 3동,미룡동,
2423,5266,카페라비아파리,음식점업,전라북도 군산시 미제2길 24,나운 3동,미룡동,
2424,5265,신전떡볶이 군산대점,음식점업,전라북도 군산시 미제2길 19,나운 3동,미룡동,634683377
2425,5264,공차 군산대점,음식점업,전라북도 군산시 미제2길 19,나운 3동,미룡동,634640468
2426,5263,맘스터치 군산대점,음식점업,전라북도 군산시 미제2길 19,나운 3동,미룡동,634659280
2427,5262,충만치킨군산대점,음식점업,전라북도 군산시 미제1길8,나운 3동,미룡동,634517120
2428,5261,신흥대패,음식점업,전라북도 군산시 미제1길 8,나운 3동,미룡동,
2429,5259,족발명가,음식점업,전라북도 군산시 미제1길 7,나운 3동,미룡동,634425850
2430,5257,비에이치씨 군산대점,음식점업,전라북도 군산시 미제1길 7,나운 3동,미룡동,
2431,5256,코봉이 무한 리필,음식점업,전라북도 군산시 미제1길 7,나운 3동,미룡동,
2432,5255,청춘연어,음식점업,전라북도 군산시 미제1길 6,나운 3동,미룡동,
2433,5254,네네치킨 군산대점,음식점업,전라북도 군산시 미제1길 5-4,나운 3동,미룡동,634614492
2434,5252,신촌돈가스,음식점업,전라북도 군산시 미제1길 18,나운 3동,미룡동,634715332
2435,5251,시장골목집(군산대),음식점업,전라북도 군산시 미제1길 17,나운 3동,미룡동,634661752
2436,5248,교촌치킨 군산대점,음식점업,전라북도 군산시 미제1길 12,나운 3동,미룡동,
2437,5247,야미마라탕,음식점업,전라북도 군산시 미제1길 11,나운 3동,미룡동,
2438,5246,맥시칸 미룡점,음식점업,전라북도 군산시 미제1길 10,나운 3동,미룡동,
2439,5235,김밥킹 군산대점,음식점업,전라북도 군산시 미룡로9,나운 3동,미룡동,634652777
2440,5230,엔티엘(NTL),음식점업,전라북도 군산시 미룡로 9,나운 3동,미룡동,639119332
2441,5229,유유카페,음식점업,전라북도 군산시 미룡로 75,나운 3동,미룡동,634655546
2442,5218,또또꼬마김밥 미룡점,음식점업,전라북도 군산시 미룡로 46주공 상가동),나운 3동,미룡동,
2443,5217,만남치킨,음식점업,전라북도 군산시 미룡로 46 주공 상가동),나운 3동,미룡동,634689244
2444,5210,명랑부대찌개,음식점업,전라북도 군산시 미룡로 45,나운 3동,미룡동,634658289
2445,5188,드림베이커리,음식점업,전라북도 군산시 미룡로 24,나운 3동,미룡동,634627975
2446,5183,메가샵크로플,음식점업,전라북도 군산시 미룡로 22,나운 3동,미룡동,637328887
2447,5181,비비큐치킨,음식점업,전라북도 군산시 미룡로 22,나운 3동,미룡동,634671418
2448,5178,취향각,음식점업,전라북도 군산시 미룡로 15,나운 3동,미룡동,634716800
2449,5176,가람명태,음식점업,전라북도 군산시 미룡로 12,나운 3동,미룡동,
2450,5174,이웃집소녀떡볶이,음식점업,전라북도 군산시 미룡로 12,나운 3동,미룡동,634711113
2451,5172,아트,음식점업,전라북도 군산시 미룡로 12,나운 3동,미룡동,
2452,5171,아빠애족발,음식점업,전라북도 군산시 미룡로 12,나운 3동,미룡동,634682343
2453,5167,푸짐한 해와달,음식점업,전라북도 군산시 미룡로 11,나운 3동,미룡동,634646738
2454,5157,변학도,음식점업,전라북도 군산시 미룡동 896-3,나운 3동,미룡동,
2455,5156,조선치킨 군산대점,음식점업,전라북도 군산시 미룡동 895-2,나운 3동,미룡동,
2456,5151,피자스쿨 군산대점,음식점업,전라북도 군산시 미룡동 888-2,나운 3동,미룡동,634689559
2457,5146,김밥생각 미룡점,음식점업,전라북도 군산시 미룡동 880-1,나운 3동,미룡동,634689004
2458,5144,파리바게트,음식점업,전라북도 군산시 미룡동 879-2,나운 3동,미룡동,
2459,5140,롯데리아 군산대학점,음식점업,전라북도 군산시 미룡동 872-3,나운 3동,미룡동,634647007
2460,5138,이화분식,음식점업,전라북도 군산시 미룡동 869-1,나운 3동,미룡동,634674450
2461,5137,신포우리만두,음식점업,전라북도 군산시 미룡동 867-3,나운 3동,미룡동,634683342
2462,5136,김대감찜닭,음식점업,전라북도 군산시 미룡동 866-4,나운 3동,미룡동,634689787
2463,5132,가야궁영미네홍탁,음식점업,전라북도 군산시 미룡동 59-83,나운 3동,미룡동,634630642
2464,5130,티티카카,음식점업,전라북도 군산시 미룡동 53-13,나운 3동,미룡동,634435541
2465,5128,오감,음식점업,전라북도 군산시 미룡동 469-4,나운 3동,미룡동,634640166
2466,5125,곱창이 최고예요,음식점업,전라북도 군산시 미룡동 416-13,나운 3동,미룡동,634661149
2467,5114,커피면회소(군산대점),음식점업,전라북도 군산시 대학로 549,나운 3동,미룡동,
2468,5110,한솥 군산대점,음식점업,전라북도 군산시 대학로 539,나운 3동,미룡동,634610158
2469,5109,한뚝수육국밥,음식점업,전라북도 군산시 대학로 535,나운 3동,미룡동,
2470,5107,불맛제대로낸웍스50,음식점업,전라북도 군산시 대학로 533,나운 3동,미룡동,
2471,5106,탐앤탐스 군산대점,음식점업,전라북도 군산시 대학로 531,나운 3동,미룡동,634667800
2472,5105,군산대 이삭토스트,음식점업,전라북도 군산시 대학로 529,나운 3동,미룡동,634663212
2473,5103,피자써클 군산대점,음식점업,전라북도 군산시 대학로 529,나운 3동,미룡동,634622369
2474,5102,쉬즈베이글 군산대점,음식점업,전라북도 군산시 대학로 527,나운 3동,미룡동,634620510
2475,5077,나누리추어탕,음식점업,전라북도 군산시 팔마로 61,신풍동,문화동,634660893
2476,5075,비당국수,음식점업,전라북도 군산시 팔마로 54,신풍동,문화동,
2477,5060,킹스키친,음식점업,전라북도 군산시 팔마로 10,신풍동,문화동,639108828
2478,5059,상고앞분식,음식점업,전라북도 군산시 팔마로 10,신풍동,문화동,
2479,5057,송가네참숯불구이,음식점업,전라북도 군산시 축동로 121,신풍동,문화동,634629202
2480,5056,서흥회관,음식점업,전라북도 군산시 축동로 121,신풍동,문화동,634664420
2481,5055,명태찜마을,음식점업,전라북도 군산시 청소년회관로 6,신풍동,문화동,634719438
2482,5054,명산옥,음식점업,전라북도 군산시 청소년회관로 4,신풍동,문화동,634654224
2483,5053,차더하기,음식점업,전라북도 군산시 석치2길 12-1,신풍동,문화동,
2484,5050,나라식당,음식점업,전라북도 군산시 서흥안2길 30,신풍동,문화동,634620673
2485,5047,천하장사건강원,음식점업,전라북도 군산시 서흥안1길 12,신풍동,문화동,
2486,5046,먹거리장터,음식점업,전라북도 군산시 서흥안 1길 3,신풍동,문화동,634622121
2487,5038,일풍식당,음식점업,전라북도 군산시 서흥1길 9,신풍동,문화동,634426098
2488,5037,더머거(THE MUGER),음식점업,전라북도 군산시 서흥1길 3,신풍동,문화동,
2489,5035,민들레식당,음식점업,전라북도 군산시 서흥1길 3,신풍동,문화동,
2490,5034,의정부부대찌개,음식점업,전라북도 군산시 서흥1길 13,신풍동,문화동,634678003
2491,5032,카페남다른,음식점업,전라북도 군산시 삼화길 6,신풍동,문화동,
2492,5030,감성스토리카페,음식점업,전라북도 군산시 삼화길 42,신풍동,문화동,634625369
2493,5029,하제방파제회집,음식점업,전라북도 군산시 삼화길 40,신풍동,문화동,634715348
2494,5012,땡초먹고맴맴,음식점업,전라북도 군산시 백토로 92,신풍동,문화동,634719333
2495,5011,아구의명가,음식점업,전라북도 군산시 백토로 92,신풍동,문화동,
2496,5006,동네빵집,음식점업,전라북도 군산시 백토로 80,신풍동,문화동,
2497,5003,엄마손칼국수,음식점업,전라북도 군산시 백토로 76,신풍동,문화동,634687141
